Date,Day,Slot Time,Venue,Court,Status,Price,Last checked
2026-09-17,Thu,7:00 pm to 7:30 pm,Arena 44,Hardy's Court 4,Booked,450,17 Sep 19:05
2026-09-17,Thu,7:30 am to 8:00 am,Arena 44,Hardy's Court 4,Not Booked,450,17 Sep 07:05
2026-09-17,Thu,7:30 pm to 8:00 pm,Arena 44,Hardy's Court 4,Booked,450,17 Sep 19:33
2026-09-17,Thu,8:00 am to 8:30 am,Arena 44,Hardy's Court 4,Not Booked,450,17 Sep 08:04
2026-09-17,Thu,8:00 pm to 8:30 pm,Arena 44,Hardy's Court 4,Booked,450,17 Sep 20:07
2026-09-17,Thu,8:30 am to 9:00 am,Arena 44,Hardy's Court 4,Not Booked,450,17 Sep 08:04
2026-09-17,Thu,8:30 pm to 9:00 pm,Arena 44,Hardy's Court 4,Booked,450,17 Sep 20:07
2026-09-17,Thu,9:00 am to 9:30 am,Arena 44,Hardy's Court 4,Not Booked,450,17 Sep 08:04
2026-09-17,Thu,9:00 pm to 9:30 pm,Arena 44,Hardy's Court 4,Booked,450,17 Sep 21:05
2026-09-17,Thu,9:30 am to 10:00 am,Arena 44,Hardy's Court 4,Not Booked,450,17 Sep 09:33
2026-09-17,Thu,9:30 pm to 10:00 pm,Arena 44,Hardy's Court 4,Booked,450,17 Sep 21:30
2026-09-17,Thu,10:00 pm to 10:30 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,10:30 pm to 11:00 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,11:00 pm to 11:30 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,11:30 pm to 12:00 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,5:00 am to 5:30 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 05:29
2026-09-17,Thu,5:30 am to 6:00 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 05:29
2026-09-17,Thu,6:00 am to 6:30 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 06:10
2026-09-17,Thu,6:30 am to 7:00 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 06:36
2026-09-17,Thu,7:00 am to 7:30 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 07:05
2026-09-17,Thu,7:00 pm to 7:30 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,7:30 am to 8:00 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 07:32
2026-09-17,Thu,7:30 pm to 8:00 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 19:33
2026-09-17,Thu,8:00 am to 8:30 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 08:04
2026-09-17,Thu,8:00 pm to 8:30 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 20:07
2026-09-17,Thu,8:30 am to 9:00 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 08:33
2026-09-17,Thu,8:30 pm to 9:00 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 20:30
2026-09-17,Thu,9:00 pm to 9:30 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 21:05
2026-09-17,Thu,9:30 pm to 10:00 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,17 Sep 21:30
2026-09-17,Thu,10:00 pm to 10:30 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,10:30 pm to 11:00 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,11:00 pm to 11:30 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,11:30 pm to 12:00 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,5:00 am to 5:30 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 05:29
2026-09-17,Thu,5:30 am to 6:00 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 05:29
2026-09-17,Thu,6:00 am to 6:30 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 06:10
2026-09-17,Thu,6:30 am to 7:00 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 06:36
2026-09-17,Thu,7:00 am to 7:30 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 07:05
2026-09-17,Thu,7:00 pm to 7:30 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 19:05
2026-09-17,Thu,7:30 am to 8:00 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 07:32
2026-09-17,Thu,7:30 pm to 8:00 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 19:33
2026-09-17,Thu,8:00 am to 8:30 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 08:04
2026-09-17,Thu,8:00 pm to 8:30 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 20:07
2026-09-17,Thu,8:30 am to 9:00 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 08:33
2026-09-17,Thu,8:30 pm to 9:00 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 20:30
2026-09-17,Thu,9:00 pm to 9:30 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 21:05
2026-09-17,Thu,9:30 pm to 10:00 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,17 Sep 21:30
2026-09-17,Thu,4:00 pm to 4:30 pm,CoPlay | Sec 50 Noida,Court 1,Not Booked,350,17 Sep 15:33
2026-09-17,Thu,4:30 pm to 5:00 pm,CoPlay | Sec 50 Noida,Court 1,Not Booked,350,17 Sep 16:34
2026-09-17,Thu,7:00 pm to 7:30 pm,CoPlay | Sec 50 Noida,Court 1,Not Booked,350,17 Sep 18:36
2026-09-17,Thu,7:30 pm to 8:00 pm,CoPlay | Sec 50 Noida,Court 1,Not Booked,350,17 Sep 19:33
2026-09-17,Thu,8:00 pm to 8:30 pm,CoPlay | Sec 50 Noida,Court 1,Not Booked,350,17 Sep 20:07
2026-09-17,Thu,8:30 pm to 9:00 pm,CoPlay | Sec 50 Noida,Court 1,Not Booked,350,17 Sep 20:30
2026-09-17,Thu,4:00 pm to 4:30 pm,CoPlay | Sec 50 Noida,Court 2,Not Booked,350,17 Sep 16:04
2026-09-17,Thu,4:30 pm to 5:00 pm,CoPlay | Sec 50 Noida,Court 2,Not Booked,350,17 Sep 16:34
2026-09-17,Thu,7:00 pm to 7:30 pm,CoPlay | Sec 50 Noida,Court 2,Not Booked,350,17 Sep 19:05
2026-09-17,Thu,7:30 pm to 8:00 pm,CoPlay | Sec 50 Noida,Court 2,Not Booked,350,17 Sep 19:33
2026-09-17,Thu,8:00 pm to 8:30 pm,CoPlay | Sec 50 Noida,Court 2,Not Booked,350,17 Sep 20:07
2026-09-17,Thu,8:30 pm to 9:00 pm,CoPlay | Sec 50 Noida,Court 2,Not Booked,350,17 Sep 20:30
2026-09-17,Thu,4:00 pm to 4:30 pm,CoPlay | Sec 50 Noida,Court 3,Not Booked,350,17 Sep 16:04
2026-09-17,Thu,4:30 pm to 5:00 pm,CoPlay | Sec 50 Noida,Court 3,Not Booked,350,17 Sep 16:34
2026-09-17,Thu,7:00 pm to 7:30 pm,CoPlay | Sec 50 Noida,Court 3,Not Booked,350,17 Sep 19:05
2026-09-17,Thu,7:30 pm to 8:00 pm,CoPlay | Sec 50 Noida,Court 3,Not Booked,350,17 Sep 19:33
2026-09-17,Thu,8:00 pm to 8:30 pm,CoPlay | Sec 50 Noida,Court 3,Not Booked,350,17 Sep 20:07
2026-09-17,Thu,8:30 pm to 9:00 pm,CoPlay | Sec 50 Noida,Court 3,Not Booked,350,17 Sep 20:07
2026-09-17,Thu,10:00 am to 10:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 09:04
2026-09-17,Thu,10:00 pm to 10:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,10:30 am to 11:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 09:04
2026-09-17,Thu,10:30 pm to 11:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,11:00 am to 11:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 09:04
2026-09-17,Thu,11:00 pm to 11:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 23:02
2026-09-17,Thu,11:30 am to 12:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 09:04
2026-09-17,Thu,11:30 pm to 12:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 23:32
2026-09-17,Thu,12:00 am to 12:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 00:33
2026-09-17,Thu,12:00 pm to 12:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 12:11
2026-09-17,Thu,12:30 am to 1:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 00:33
2026-09-17,Thu,12:30 pm to 1:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 12:11
2026-09-17,Thu,1:00 pm to 1:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 13:06
2026-09-17,Thu,1:30 pm to 2:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 13:06
2026-09-17,Thu,2:00 pm to 2:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 14:06
2026-09-17,Thu,2:30 pm to 3:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 14:32
2026-09-17,Thu,3:00 pm to 3:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 14:32
2026-09-17,Thu,3:30 pm to 4:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 15:33
2026-09-17,Thu,4:00 pm to 4:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 16:04
2026-09-17,Thu,4:30 pm to 5:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 16:34
2026-09-17,Thu,5:00 am to 5:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 05:29
2026-09-17,Thu,5:00 pm to 5:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 17:04
2026-09-17,Thu,5:30 am to 6:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 05:29
2026-09-17,Thu,5:30 pm to 6:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 17:30
2026-09-17,Thu,6:00 am to 6:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 05:29
2026-09-17,Thu,6:00 pm to 6:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 18:08
2026-09-17,Thu,6:30 am to 7:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 06:36
2026-09-17,Thu,6:30 pm to 7:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 18:08
2026-09-17,Thu,7:00 am to 7:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 06:36
2026-09-17,Thu,7:00 pm to 7:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:05
2026-09-17,Thu,7:30 am to 8:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 07:32
2026-09-17,Thu,7:30 pm to 8:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,8:00 am to 8:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 07:32
2026-09-17,Thu,8:00 pm to 8:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,8:30 am to 9:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 08:33
2026-09-17,Thu,8:30 pm to 9:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,9:00 am to 9:30 am,Crickdome,Court 1,Not Booked,400,17 Sep 09:04
2026-09-17,Thu,9:00 pm to 9:30 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,9:30 am to 10:00 am,Crickdome,Court 1,Not Booked,400,17 Sep 09:04
2026-09-17,Thu,9:30 pm to 10:00 pm,Crickdome,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,10:00 am to 10:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 10:06
2026-09-17,Thu,10:00 pm to 10:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 22:05
2026-09-17,Thu,10:30 am to 11:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 10:31
2026-09-17,Thu,10:30 pm to 11:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 22:32
2026-09-17,Thu,11:00 am to 11:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 11:05
2026-09-17,Thu,11:00 pm to 11:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 23:02
2026-09-17,Thu,11:30 am to 12:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 11:32
2026-09-17,Thu,11:30 pm to 12:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 23:32
2026-09-17,Thu,12:00 am to 12:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 00:33
2026-09-17,Thu,12:00 pm to 12:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 12:11
2026-09-17,Thu,12:30 am to 1:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 00:33
2026-09-17,Thu,12:30 pm to 1:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 12:37
2026-09-17,Thu,1:00 pm to 1:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 12:37
2026-09-17,Thu,1:30 pm to 2:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 13:32
2026-09-17,Thu,2:00 pm to 2:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 14:06
2026-09-17,Thu,2:30 pm to 3:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 14:06
2026-09-17,Thu,3:00 pm to 3:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 15:06
2026-09-17,Thu,3:30 pm to 4:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 15:33
2026-09-17,Thu,4:00 pm to 4:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 16:04
2026-09-17,Thu,4:30 pm to 5:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 16:34
2026-09-17,Thu,5:00 am to 5:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 05:29
2026-09-17,Thu,5:00 pm to 5:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 17:04
2026-09-17,Thu,5:30 am to 6:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 05:29
2026-09-17,Thu,5:30 pm to 6:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 17:30
2026-09-17,Thu,6:00 am to 6:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 06:10
2026-09-17,Thu,6:00 pm to 6:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 18:08
2026-09-17,Thu,6:30 am to 7:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 06:36
2026-09-17,Thu,6:30 pm to 7:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 18:36
2026-09-17,Thu,7:00 am to 7:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 07:05
2026-09-17,Thu,7:00 pm to 7:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 19:05
2026-09-17,Thu,7:30 am to 8:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 07:32
2026-09-17,Thu,7:30 pm to 8:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 19:05
2026-09-17,Thu,8:00 am to 8:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 08:04
2026-09-17,Thu,8:00 pm to 8:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 20:07
2026-09-17,Thu,8:30 am to 9:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 08:33
2026-09-17,Thu,8:30 pm to 9:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 20:30
2026-09-17,Thu,9:00 am to 9:30 am,Crickdome,Court 2,Not Booked,400,17 Sep 08:33
2026-09-17,Thu,9:00 pm to 9:30 pm,Crickdome,Court 2,Not Booked,400,17 Sep 21:05
2026-09-17,Thu,9:30 am to 10:00 am,Crickdome,Court 2,Not Booked,400,17 Sep 09:33
2026-09-17,Thu,9:30 pm to 10:00 pm,Crickdome,Court 2,Not Booked,400,17 Sep 21:30
2026-09-17,Thu,10:00 am to 10:30 am,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 10:06
2026-09-17,Thu,10:00 pm to 10:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 22:05
2026-09-17,Thu,10:30 am to 11:00 am,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 10:06
2026-09-17,Thu,10:30 pm to 11:00 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 22:32
2026-09-17,Thu,11:00 am to 11:30 am,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 10:06
2026-09-17,Thu,11:00 pm to 11:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 23:02
2026-09-17,Thu,11:30 am to 12:00 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 11:32
2026-09-17,Thu,11:30 pm to 12:00 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 23:02
2026-09-17,Thu,12:00 am to 12:30 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 00:33
2026-09-17,Thu,12:00 pm to 12:30 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 12:11
2026-09-17,Thu,12:30 am to 1:00 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 00:33
2026-09-17,Thu,12:30 pm to 1:00 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 12:37
2026-09-17,Thu,1:00 am to 1:30 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 01:04
2026-09-17,Thu,1:00 pm to 1:30 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 13:06
2026-09-17,Thu,1:30 am to 2:00 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 01:59
2026-09-17,Thu,1:30 pm to 2:00 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 13:32
2026-09-17,Thu,2:00 am to 2:30 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 01:59
2026-09-17,Thu,2:00 pm to 2:30 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 14:06
2026-09-17,Thu,2:30 am to 3:00 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 02:37
2026-09-17,Thu,2:30 pm to 3:00 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 14:32
2026-09-17,Thu,3:00 am to 3:30 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 03:07
2026-09-17,Thu,3:00 pm to 3:30 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 15:06
2026-09-17,Thu,3:30 am to 4:00 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 03:07
2026-09-17,Thu,3:30 pm to 4:00 pm,Dinking Zone One29,Court 1,Not Booked,300,17 Sep 15:33
2026-09-17,Thu,4:00 am to 4:30 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 04:05
2026-09-17,Thu,4:00 pm to 4:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 16:04
2026-09-17,Thu,4:30 am to 5:00 am,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 04:31
2026-09-17,Thu,4:30 pm to 5:00 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 16:34
2026-09-17,Thu,5:00 am to 5:30 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 05:29
2026-09-17,Thu,5:00 pm to 5:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 17:04
2026-09-17,Thu,5:30 am to 6:00 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 05:29
2026-09-17,Thu,5:30 pm to 6:00 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 17:30
2026-09-17,Thu,6:00 am to 6:30 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 06:10
2026-09-17,Thu,6:00 pm to 6:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 17:30
2026-09-17,Thu,6:30 am to 7:00 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 06:36
2026-09-17,Thu,6:30 pm to 7:00 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 18:36
2026-09-17,Thu,7:00 am to 7:30 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 07:05
2026-09-17,Thu,7:00 pm to 7:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 19:05
2026-09-17,Thu,7:30 am to 8:00 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 07:32
2026-09-17,Thu,7:30 pm to 8:00 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 19:33
2026-09-17,Thu,8:00 am to 8:30 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 08:04
2026-09-17,Thu,8:00 pm to 8:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 20:07
2026-09-17,Thu,8:30 am to 9:00 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 08:33
2026-09-17,Thu,8:30 pm to 9:00 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 20:07
2026-09-17,Thu,9:00 am to 9:30 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 09:04
2026-09-17,Thu,9:00 pm to 9:30 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 21:05
2026-09-17,Thu,9:30 am to 10:00 am,Dinking Zone One29,Court 1,Not Booked,350,17 Sep 09:33
2026-09-17,Thu,9:30 pm to 10:00 pm,Dinking Zone One29,Court 1,Not Booked,400,17 Sep 21:30
2026-09-17,Thu,10:00 am to 10:30 am,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 09:33
2026-09-17,Thu,10:00 pm to 10:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 21:30
2026-09-17,Thu,10:30 am to 11:00 am,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 10:31
2026-09-17,Thu,10:30 pm to 11:00 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 22:32
2026-09-17,Thu,11:00 am to 11:30 am,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 11:05
2026-09-17,Thu,11:00 pm to 11:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 23:02
2026-09-17,Thu,11:30 am to 12:00 pm,Dinking Zone One29,Court 2,Booked,300,17 Sep 11:32
2026-09-17,Thu,11:30 pm to 12:00 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 23:32
2026-09-17,Thu,12:00 pm to 12:30 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 12:11
2026-09-17,Thu,12:30 am to 1:00 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 01:04
2026-09-17,Thu,12:30 pm to 1:00 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 12:11
2026-09-17,Thu,1:00 am to 1:30 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 01:04
2026-09-17,Thu,1:00 pm to 1:30 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 12:11
2026-09-17,Thu,1:30 am to 2:00 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 01:30
2026-09-17,Thu,1:30 pm to 2:00 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 13:32
2026-09-17,Thu,2:00 am to 2:30 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 01:30
2026-09-17,Thu,2:00 pm to 2:30 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 14:06
2026-09-17,Thu,2:30 am to 3:00 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 02:37
2026-09-17,Thu,2:30 pm to 3:00 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 14:32
2026-09-17,Thu,3:00 am to 3:30 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 03:07
2026-09-17,Thu,3:00 pm to 3:30 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 14:32
2026-09-17,Thu,3:30 am to 4:00 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 03:31
2026-09-17,Thu,3:30 pm to 4:00 pm,Dinking Zone One29,Court 2,Not Booked,300,17 Sep 15:33
2026-09-17,Thu,4:00 am to 4:30 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 04:05
2026-09-17,Thu,4:00 pm to 4:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 16:04
2026-09-17,Thu,4:30 am to 5:00 am,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 04:31
2026-09-17,Thu,4:30 pm to 5:00 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 16:34
2026-09-17,Thu,5:00 am to 5:30 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 05:02
2026-09-17,Thu,5:00 pm to 5:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 17:04
2026-09-17,Thu,5:30 am to 6:00 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 05:02
2026-09-17,Thu,5:30 pm to 6:00 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 17:30
2026-09-17,Thu,6:00 am to 6:30 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 06:10
2026-09-17,Thu,6:00 pm to 6:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 18:08
2026-09-17,Thu,6:30 am to 7:00 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 06:10
2026-09-17,Thu,6:30 pm to 7:00 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 18:36
2026-09-17,Thu,7:00 am to 7:30 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 06:10
2026-09-17,Thu,7:00 pm to 7:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 19:05
2026-09-17,Thu,7:30 am to 8:00 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 07:32
2026-09-17,Thu,7:30 pm to 8:00 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 16:34
2026-09-17,Thu,8:00 am to 8:30 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 08:04
2026-09-17,Thu,8:00 pm to 8:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 16:34
2026-09-17,Thu,8:30 am to 9:00 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 08:33
2026-09-17,Thu,8:30 pm to 9:00 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 20:30
2026-09-17,Thu,9:00 am to 9:30 am,Dinking Zone One29,Court 2,Not Booked,350,17 Sep 09:04
2026-09-17,Thu,9:00 pm to 9:30 pm,Dinking Zone One29,Court 2,Not Booked,400,17 Sep 21:05
